pres_abs;nmb;x;y;forest;slope;dist_road_all;dist_road_only;dist_build;forest_prop;us;os;GPStot;id;time_of_day;stoerungskategorie
0;0;683550;239200;1;6.77335;24.86823;24.86823;94.379;0.856933828;0.368154158;1;719;RE07;day;stark
0;0;683550;239225;1;6.799815;10.59742;10.59742;93.04512;0.833944515;0.151115619;0.924442191;719;RE07;day;stark
1;3;683550;239250;1;6.23059;5.474785;5.474785;95.83769;0.758339909;0.198275862;0.738336714;719;RE07;day;stark
1;10;683550;239275;1;3.139749;21.76201;21.76201;78.76695;0.663182325;0.354462475;0.847870183;719;RE07;day;stark
1;16;683550;239300;0.3514841;7.859153;40.65151;40.65151;54.35407;0.572774209;0.19979716;0.4994929;719;RE07;day;stark
1;13;683550;239325;0.400473;18.92032;35.6781;35.6781;30.90284;0.500780618;0.208924949;0.478194726;719;RE07;day;stark
1;27;683550;239350;0.8949482;25.8024;25.83148;25.83148;13.99719;0.449334437;0.347870183;0.873225152;719;RE07;day;stark
0;0;683550;239375;0.393827;14.50104;33.66797;33.66797;4.911404;0.416802216;0.144523326;0.502535497;719;RE07;day;stark
0;0;683550;239400;0;2.121517;36.81974;36.81974;8.178034;0.431663415;6.80E-12;0.030425963;719;RE07;day;stark
0;0;683550;239425;0;1.297804;34.98479;34.98479;2.667164;0.523852229;0.04969574;0.595841785;719;RE07;day;stark
0;0;683550;239450;0;1.625867;34.95612;34.95612;3.713125;0.606814819;5.29E-12;0.704868154;719;RE07;day;stark
0;0;683550;239475;0;2.361283;27.72797;27.72797;18.60968;0.662313358;0.050709939;0.462474645;719;RE07;day;stark
1;1;683550;239650;1;19.38887;29.87108;29.87108;90.99663;0.934156553;0.39959432;1;719;RE07;day;stark
0;0;683550;239675;1;8.266274;22.49624;22.49624;77.47489;0.889999774;0.00811359;1;719;RE07;day;stark
0;0;683550;239700;1;6.725909;9.716365;9.716365;64.7314;0.842113777;0.004056795;1;719;RE07;day;stark
0;0;683525;239200;1;9.25716;29.71283;40.20307;106.0917;0.840095062;0.363083164;1;719;RE07;day;stark
0;0;683525;239225;1;5.131244;26.05711;28.38889;105.8108;0.854928022;0.152129817;1;719;RE07;day;stark
0;0;683525;239250;1;5.856606;9.53622;9.53622;101.4616;0.798777556;0.227687627;0.970081136;719;RE07;day;stark
0;0;683525;239275;1;4.347371;7.758823;7.758823;78.77177;0.689052462;0.135395537;0.827079108;719;RE07;day;stark
1;4;683525;239300;0.9896844;18.77424;24.86866;24.86866;54.36105;0.58705892;0.445740365;0.969574036;719;RE07;day;stark
1;1;683525;239325;0.3807184;12.70954;36.98369;36.98369;30.91346;0.526409107;0.345841785;0.321501014;719;RE07;day;stark
0;0;683525;239350;0;2.480635;29.32693;29.32693;10.09864;0.487331794;0.089756592;0.123732252;719;RE07;day;stark
0;0;683525;239375;0;4.33118;20.36029;20.36029;3.070017;0.462811904;0.140466531;0.395030426;719;RE07;day;stark
0;0;683525;239400;0;6.424222;13.26629;13.26629;2.399801;0.458079784;0;0.668356998;719;RE07;day;stark
0;0;683525;239425;0;6.189117;9.984787;9.984787;4.465617;0.510666434;0.101419878;0.552231237;719;RE07;day;stark
0;0;683500;239225;1;4.686128;9.984787;42.9225;82.49271;0.822242501;0.224137931;0.844827586;719;RE07;day;stark
0;0;683500;239250;1;3.151835;9.558867;24.89017;84.56938;0.781624122;0.176470588;0.995943205;719;RE07;day;stark
0;0;683500;239275;1;5.540509;4.104962;7.776508;83.24124;0.688711976;0.100405679;0.898580122;719;RE07;day;stark
0;0;683500;239300;0.8560303;3.287059;8.992447;8.992447;64.58924;0.58885172;0.24188641;0.678498986;719;RE07;day;stark
0;0;683500;239325;1.63E-04;1.967552;14.23672;14.23672;44.03931;0.53484503;0.022312373;0.00811359;719;RE07;day;stark
0;0;683500;239350;0;1.981045;7.540827;7.540827;25.26644;0.497071168;0;0.402129817;719;RE07;day;stark
0;0;683500;239375;0.03771508;11.03025;4.337605;4.337605;18.60472;0.479009232;0.073022312;0.621703854;719;RE07;day;stark
0;0;683500;239400;0.7982753;17.33313;8.679888;8.679888;22.63025;0.479029403;0.1668357;0.948275862;719;RE07;day;stark
0;0;683475;239250;1;6.059888;14.87463;41.07488;60.31064;0.685750467;0.345841785;1;719;RE07;day;stark
0;0;683475;239275;1;5.378951;13.29449;21.78958;66.57722;0.620095014;0.004056795;1;719;RE07;day;stark
0;0;683475;239300;1;3.314379;10.01521;10.22928;60.80911;0.556116175;0.252535497;0.94117647;719;RE07;day;stark
0;0;683475;239325;0.3437576;2.887509;10.01521;10.01521;44.01667;0.520637372;0.122718053;0.397058823;719;RE07;day;stark
0;0;683475;239350;0;8.970787;13.42468;13.42468;36.08662;0.487057871;0;0.021805274;719;RE07;day;stark
0;0;683475;239375;0.174366;10.80346;22.34394;22.34394;39.16422;0.456467716;0.067951319;0.253042597;719;RE07;day;stark
1;3;683475;239400;1;9.353104;31.3449;31.3449;46.60127;0.443438449;0.127789047;1;719;RE07;day;stark
1;1;683450;239400;1;10.75115;43.22118;43.22118;46.41478;0.391338323;0.130831643;1;719;RE07;day;stark
0;0;684950;237100;1;10.98829;6.391795;30.9164;252.0108;0.811889121;0.228701826;0.949290061;659;RE12;day;stark
0;0;684950;237125;1;19.89353;5.205014;18.22758;233.4726;0.793667027;0.174442191;1;659;RE12;day;stark
0;0;684950;237150;1;19.1072;6.013747;7.087649;216.2394;0.782829542;0.453346856;0.830121704;659;RE12;day;stark
0;0;684950;237175;0.6848447;10.10689;4.712853;4.712853;200.6476;0.775799539;0.026369168;0.226166328;659;RE12;day;stark
0;0;684950;237200;0.1114124;7.776961;4.390565;4.390565;187.1082;0.773075645;0;0;659;RE12;day;stark
0;0;684925;237075;1;10.33443;32.23732;36.50953;287.2459;0.92765503;0.245436105;1;659;RE12;day;stark
0;0;684925;237100;1;12.90856;26.70816;45.65503;268.8126;0.876864407;0.053752535;1;659;RE12;day;stark
1;1;684925;237125;1;18.72552;12.21004;40.20143;251.5158;0.838922722;0.130831643;1;659;RE12;day;stark
0;0;684925;237150;1;14.27856;4.158974;27.15391;235.6061;0.81434232;0.305273834;0.949290061;659;RE12;day;stark
0;0;684925;237175;1;20.92995;7.880187;16.03617;221.3825;0.797122725;0.278904665;1;659;RE12;day;stark
0;0;684925;237200;1;11.83242;6.096826;6.21409;209.1894;0.784268139;0.076064909;0.72464503;659;RE12;day;stark
0;0;684925;237225;0.581485;9.64329;4.105253;4.105253;199.3997;0.776379657;0.045638945;0.12474645;659;RE12;day;stark
0;0;684925;237250;0.03702194;5.948452;3.428934;3.428934;192.3804;0.772215149;0;0;659;RE12;day;stark
0;0;684900;237075;1;21.94216;16.06692;16.06692;304.1562;0.982936529;0.101419878;0.954361055;659;RE12;day;stark
1;2;684900;237100;1;11.92629;28.81499;29.16539;286.8117;0.960371615;6.99E-12;1;659;RE12;day;stark
1;3;684900;237125;1;18.32578;27.56391;41.70593;270.6677;0.913286407;0.126774848;1;659;RE12;day;stark
1;3;684900;237150;1;24.1293;17.27416;45.8628;255.9511;0.865561376;0.360040568;0.898580122;659;RE12;day;stark
0;0;684900;237175;1;15.49457;6.92671;37.90086;242.9218;0.831862463;0.368661258;1;659;RE12;day;stark
0;0;684900;237200;1;16.02714;5.587804;27.03853;231.8641;0.809589625;0.427991886;1;659;RE12;day;stark
1;1;684900;237225;1;14.96291;11.74815;16.03617;223.0717;0.79338907;0.268762678;0.995943205;659;RE12;day;stark
0;0;684900;237250;0.9804901;5.491265;6.191811;6.191811;216.8202;0.780988735;0.123732251;0.551217039;659;RE12;day;stark
0;0;684900;237275;0.4534372;8.357972;3.76242;3.76242;213.333;0.773671093;0;0.00811359;659;RE12;day;stark
0;0;684900;237300;0;3.879619;3.476972;3.476972;212.7463;0.770254526;0;0;659;RE12;day;stark
0;0;684900;237325;0.06397293;10.08421;7.027837;7.027837;215.0837;0.76985393;0.025862069;0.119168357;659;RE12;day;stark
0;0;684875;237075;1;20.01043;4.520787;4.520787;322.1207;0.944593844;0.089756592;0.899594321;659;RE12;day;stark
0;0;684875;237100;1;18.37898;8.470169;8.470169;305.7969;0.986304686;0.123732251;0.95030426;659;RE12;day;stark
0;0;684875;237125;1;14.61809;10.92064;21.16452;290.709;0.985531329;0.102941177;0.751521298;659;RE12;day;stark
0;0;684875;237150;1;22.77466;4.745647;29.36241;277.0591;0.951386636;0.489350913;1;659;RE12;day;stark
0;0;684875;237175;1;26.89932;4.745647;32.12985;265.0693;0.902996364;0.368154158;1;659;RE12;day;stark
0;0;684875;237200;1;22.67558;4.742502;38.57054;254.974;0.857795937;0.105476673;1;659;RE12;day;stark
0;0;684875;237225;1;15.59607;2.54169;37.57971;247.0055;0.826772508;0.120689655;1;659;RE12;day;stark
0;0;684875;237250;1;18.44736;6.468789;25.58485;241.3747;0.804734057;0.324036511;1;659;RE12;day;stark
0;0;684875;237275;1;7.120704;4.733523;13.39114;238.2472;0.788368907;0.076572008;0.902636917;659;RE12;day;stark
0;0;684875;237300;0.8758664;7.52478;2.884369;4.19782;237.722;0.776735877;0.004056795;0.097870182;659;RE12;day;stark
0;0;684875;237325;0.2348528;10.29368;5.111037;5.111037;239.8161;0.769742586;0;0;659;RE12;day;stark
0;0;684875;237350;0;2.762547;2.833154;2.833154;244.4621;0.766983997;0;5.10E-12;659;RE12;day;stark
0;0;684850;237075;1;14.44885;4.114334;22.52218;340.9729;0.873869414;0.098884381;0.822008114;659;RE12;day;stark
0;0;684850;237100;1;11.91528;3.482447;9.538773;325.5956;0.941336225;0.044624746;0.67494929;659;RE12;day;stark
0;0;684850;237125;1;10.66401;2.46145;4.335504;311.4683;0.989833404;0.077079108;0.778397566;659;RE12;day;stark
0;0;684850;237150;1;11.32697;5.764657;6.418424;298.7683;0.997970796;0.047667343;0.677484787;659;RE12;day;stark
1;2;684850;237175;1;20.65667;7.783316;8.872819;287.6847;0.980999708;0.367647059;0.804766734;659;RE12;day;stark
0;0;684850;237200;1;27.87758;14.31716;18.86211;278.4107;0.943296041;0.434077079;0.954361055;659;RE12;day;stark
0;0;684850;237225;1;24.23157;14.76211;35.4179;271.1319;0.89280758;0.300709939;1;659;RE12;day;stark
0;0;684850;237250;1;12.98973;4.86044;44.85096;266.0122;0.848592305;0.204361055;0.949290061;659;RE12;day;stark
1;1;684850;237275;1;22.7246;8.27995;33.71088;263.1777;0.818787609;0.414807302;0.949290061;659;RE12;day;stark
0;0;684850;237300;1;16.1039;15.49963;20.06989;262.7023;0.797532197;0.195233266;0.952332657;659;RE12;day;stark
0;0;684850;237325;1;4.790877;7.087649;7.087649;264.5987;0.781898448;0.050709939;0.771298174;659;RE12;day;stark
0;0;684850;237350;0.6279051;11.73208;4.599974;4.599974;268.8168;0.771434127;0.022312373;0.171399594;659;RE12;day;stark
0;0;684850;237375;0.03641034;9.714649;4.737251;4.737251;275.2499;0.766251789;0.022312373;0.200811359;659;RE12;day;stark
0;0;684850;237400;0;3.384809;3.693285;3.693285;283.5035;0.765175867;6.80E-12;0.004056795;659;RE12;day;stark
0;0;684825;237075;1;13.19712;4.226495;33.31747;360.5735;0.794354858;0.065922921;0.995943205;659;RE12;day;stark
0;0;684825;237100;1;14.96277;12.59186;29.79883;346.0683;0.882344066;0.396044625;1;659;RE12;day;stark
1;1;684825;237125;1;11.798;19.0134;21.46087;332.8111;0.957030084;0.199290061;0.974137931;659;RE12;day;stark
1;2;684825;237150;1;8.028106;18.9876;18.9876;320.9568;0.997107073;0.185091278;0.898580122;659;RE12;day;stark
1;3;684825;237175;1;6.495542;11.66281;11.66281;310.6658;0.999996773;0.194726166;0.897058823;659;RE12;day;stark
0;0;684825;237200;1;16.023;4.376021;4.376021;302.0981;0.996533409;0.191176471;0.730223124;659;RE12;day;stark
1;3;684825;237225;1;26.28083;20.00692;20.43311;295.4035;0.974972204;0.077079107;1;659;RE12;day;stark
1;8;684825;237250;1;25.62395;21.71609;42.56575;290.7116;0.930793237;0.496957404;1;659;RE12;day;stark
1;3;684825;237275;1;17.33648;8.491603;52.73469;288.1202;0.877441298;0.622210953;0.949290061;659;RE12;day;stark
0;0;684825;237300;1;20.77586;4.85162;40.58839;287.686;0.836150821;0.224137931;0.995943205;659;RE12;day;stark
1;1;684825;237325;1;25.68006;14.62815;27.15391;289.4188;0.809118833;0.197768763;0.995943205;659;RE12;day;stark
0;0;684825;237350;1;14.74965;14.06408;14.80463;293.2802;0.78917252;0.054766734;0.902636917;659;RE12;day;stark
0;0;684825;237375;0.9735587;7.263316;4.86044;4.86044;299.1877;0.775839074;0;0.500507099;659;RE12;day;stark
0;0;684825;237400;0.4086276;13.94775;4.777178;4.777178;304.9865;0.762694025;0.050709939;0.126774848;659;RE12;day;stark
0;0;684825;237425;0;4.486909;3.108393;3.108393;290.5346;0.753415357;0;0;659;RE12;day;stark
0;0;684800;237075;1;13.60601;7.656523;17.9933;380.8071;0.710093658;0.243407708;1;659;RE12;day;stark
1;1;684800;237100;1;14.37769;4.514519;37.71725;367.1022;0.81693833;0.194219067;0.995943205;659;RE12;day;stark
1;5;684800;237125;1;6.102606;17.86363;45.36485;354.6322;0.912684908;0.054766734;0.763691683;659;RE12;day;stark
1;4;684800;237150;1;11.06275;33.45898;42.79907;343.5317;0.981888846;0.00811359;0.726166329;659;RE12;day;stark
1;6;684800;237175;1;5.416725;30.61142;30.62664;333.9371;0.999996773;0.229208925;0.780425963;659;RE12;day;stark
1;4;684800;237200;1;3.890374;9.674119;9.674119;325.9816;1;0.105476674;0.677484787;659;RE12;day;stark
1;1;684800;237225;1;15.83623;9.457933;9.457933;319.7875;0.999956834;0.228194726;0.861561866;659;RE12;day;stark
1;6;684800;237250;1;25.89018;28.75863;29.70677;315.4584;0.992864301;0.204361055;1;659;RE12;day;stark
1;19;684800;237275;1;25.41208;28.19344;51.49181;313.0719;0.962366528;0.465010142;1;659;RE12;day;stark
1;2;684800;237300;1;23.20881;14.80463;60.24206;312.6724;0.91183127;0.454868154;0.995943205;659;RE12;day;stark
1;1;684800;237325;1;17.53053;4.86044;48.7444;314.2674;0.859715815;0.370182556;0.949290061;659;RE12;day;stark
1;1;684800;237350;1;23.70965;7.755535;35.89035;317.827;0.823439046;0.145030426;0.847870183;659;RE12;day;stark
1;2;684800;237375;1;27.02399;15.41691;22.93698;323.2863;0.797765374;0.145537525;0.945233266;659;RE12;day;stark
0;0;684800;237400;1;18.16944;11.70409;11.80193;324.6757;0.773226524;0.021805274;0.928498986;659;RE12;day;stark
0;0;684800;237425;0.8275504;15.33325;4.19782;4.19782;307.6705;0.753832897;0.101419878;0.353448276;659;RE12;day;stark
0;0;684800;237450;0.1970358;10.51683;3.336066;3.336066;290.5359;0.740682603;0;0.004056795;659;RE12;day;stark
0;0;684775;237075;0.9805105;12.07421;6.83565;6.852508;399.1728;0.625800184;0.105476673;1;659;RE12;day;stark
0;0;684775;237100;1;16.83939;13.85093;28.69737;388.6062;0.748354852;0.251014199;0.939655172;659;RE12;day;stark
1;2;684775;237125;1;4.948094;4.515569;51.49941;376.8485;0.861126576;0.022312373;0.627281947;659;RE12;day;stark
1;6;684775;237150;1;9.33351;22.50198;62.33775;366.4216;0.954167816;0.173427992;1;659;RE12;day;stark
1;10;684775;237175;1;13.80102;37.2204;42.63167;357.442;0.998904714;0.386916836;1;659;RE12;day;stark
1;7;684775;237200;1;1.31318;21.45249;21.45249;350.0211;1;0.067951318;0.740365111;659;RE12;day;stark
1;1;684775;237225;1;5.677068;4.368624;4.368624;344.2597;1;0.095334686;0.653144016;659;RE12;day;stark
1;4;684775;237250;1;16.67032;18.19907;18.19907;340.2422;1;0.058823529;1;659;RE12;day;stark
1;4;684775;237275;1;21.89615;37.09523;38.6298;338.0307;0.999145152;0.219066937;1;659;RE12;day;stark
1;7;684775;237300;1;24.59299;35.64865;53.69874;337.6607;0.983964848;0.299188641;0.949290061;659;RE12;day;stark
1;4;684775;237325;1;25.65137;22.93698;60.77843;339.1383;0.944582549;0.552738337;0.949290061;659;RE12;day;stark
1;7;684775;237350;1;23.70954;11.78924;56.73638;342.4394;0.890999853;0.574036511;1;659;RE12;day;stark
1;1;684775;237375;1;17.31639;4.120942;44.84812;345.6344;0.840468629;0.321501014;0.903651116;659;RE12;day;stark
0;0;684775;237400;1;27.28249;13.20573;33.48922;334.599;0.799808698;0.104462475;0.881338742;659;RE12;day;stark
0;0;684775;237425;1;27.00698;17.1262;20.45319;315.4806;0.769662708;0;1;659;RE12;day;stark
0;0;684775;237450;1;18.46732;9.477529;9.477529;296.9294;0.746024696;0.022312373;0.897565923;659;RE12;day;stark
0;0;684750;237050;0;4.90E-07;22.93424;22.93424;373.8289;0.452216069;0.022312373;0.052231237;659;RE12;day;stark
0;0;684750;237075;0.6163663;7.529651;4.406657;4.406657;394.6493;0.541204952;0.070486816;0.995943205;659;RE12;day;stark
1;1;684750;237100;1;18.38639;17.86902;19.48006;407.571;0.673226282;0.399087221;0.973630832;659;RE12;day;stark
1;2;684750;237125;1;3.821272;8.550294;42.4309;399.394;0.79870736;0.375760649;0.694219067;659;RE12;day;stark
1;7;684750;237150;1;11.21283;7.842345;63.99412;389.571;0.911500466;0.232251521;0.873225152;659;RE12;day;stark
1;6;684750;237175;1;14.33842;25.47962;55.57032;381.1372;0.990260626;0.196754564;0.903651116;659;RE12;day;stark
1;14;684750;237200;1;1.967091;29.58454;33.70112;374.1865;1;0.314401623;0.811866126;659;RE12;day;stark
1;5;684750;237225;1;2.773398;12.21869;12.21869;368.8028;1;0.307809331;0.955882353;659;RE12;day;stark
0;0;684750;237250;1;9.81144;5.474785;5.474785;365.0555;1;0.199290061;0.776876268;659;RE12;day;stark
1;5;684750;237275;1;15.36573;19.997;19.997;362.9952;1;0.159229209;0.941176471;659;RE12;day;stark
1;11;684750;237300;1;20.34986;31.3516;31.3646;362.6507;0.999996773;0.282454361;0.995943205;659;RE12;day;stark
1;8;684750;237325;1;24.33643;37.08707;40.43738;364.0057;0.996043253;0.639959432;1;659;RE12;day;stark
1;14;684750;237350;1;26.72413;32.28767;52.89431;360.4088;0.972012309;0.685598377;1;659;RE12;day;stark
1;10;684750;237375;1;26.54739;17.97492;60.96473;342.1975;0.92328034;0.221602434;1;659;RE12;day;stark
1;1;684750;237400;1;20.20608;6.21409;54.41112;321.0905;0.856263343;0.117647059;0.978194726;659;RE12;day;stark
1;1;684750;237425;1;21.27094;5.172951;42.59995;300.5813;0.804685243;0.100405679;0.903651116;659;RE12;day;stark
0;0;684750;237450;1;29.54734;11.93823;29.65448;280.8008;0.767012237;0.173935091;1;659;RE12;day;stark
0;0;684750;237475;0.907017;24.87496;13.51938;16.09025;261.9143;0.73786794;0;0.949290061;659;RE12;day;stark
0;0;684725;237075;0.1886977;3.033858;9.680645;9.680645;381.7706;0.471096142;0.122718053;0.829107505;659;RE12;day;stark
1;3;684725;237100;1;15.11377;10.54782;10.54782;403.7311;0.588034794;0.27484787;0.934077079;659;RE12;day;stark
1;10;684725;237125;1;8.073056;22.34492;33.2941;418.7603;0.718036198;0.288032454;0.493914807;659;RE12;day;stark
1;3;684725;237150;1;6.11357;6.13074;55.55074;412.9362;0.841580052;0.004056795;0.796653144;659;RE12;day;stark
1;2;684725;237175;1;6.877917;6.195766;65.24619;404.9893;0.9458388;0.052231237;0.591277891;659;RE12;day;stark
1;3;684725;237200;1;5.340138;9.984787;46.49361;398.4549;0.99499557;0.12474645;0.846855984;659;RE12;day;stark
1;5;684725;237225;1;3.954361;7.709297;28.41457;393.4035;0.999996773;0.253549696;0.754563894;659;RE12;day;stark
1;3;684725;237250;1;6.633647;4.103556;11.22029;389.8927;1;0.121703854;0.52535497;659;RE12;day;stark
1;1;684725;237275;1;7.020005;2.871305;3.528835;387.9643;1;0.098377282;0.498985801;659;RE12;day;stark
1;3;684725;237300;1;13.44151;8.866294;8.866294;386.4855;1;0.076064909;0.879817444;659;RE12;day;stark
1;5;684725;237325;1;19.88636;18.82191;18.82191;374.1846;1;0.349391481;0.949290061;659;RE12;day;stark
1;18;684725;237350;1;24.53059;31.4241;31.47854;352.1908;0.999842666;0.29208925;0.826572008;659;RE12;day;stark
1;16;684725;237375;1;25.30307;35.95249;45.62916;329.9226;0.990082314;0.39148073;0.954361055;659;RE12;day;stark
1;3;684725;237400;1;24.8228;27.03853;59.36978;307.9771;0.943705513;0.347363083;1;659;RE12;day;stark
0;0;684725;237425;1;25.54772;16.67074;62.50925;286.5308;0.875443157;0.20030426;0.898580122;659;RE12;day;stark
0;0;684725;237450;1;19.09529;7.779867;50.22361;265.7064;0.810562271;0.255070994;0.95030426;659;RE12;day;stark
0;0;684725;237475;1;20.44365;4.364005;36.48671;245.6621;0.763414534;0.100405679;0.995943205;659;RE12;day;stark
0;0;684700;237075;0;0.0928093;18.37924;18.37924;370.1345;0.43423643;0.054766734;0.35040568;659;RE12;day;stark
0;0;684700;237100;0.922572;13.90734;4.365055;4.365055;392.7462;0.509217348;0.113590264;0.778397566;659;RE12;day;stark
0;0;684700;237125;1;14.61917;21.08508;21.43631;415.6315;0.627160518;0.284989858;1;659;RE12;day;stark
1;7;684700;237150;1;5.146032;24.51094;40.91951;432.5482;0.752152651;0.159229209;0.970081136;659;RE12;day;stark
1;6;684700;237175;1;4.169042;15.70461;56.7326;428.7151;0.863358297;0.178498986;0.817444219;659;RE12;day;stark
1;4;684700;237200;1;9.515962;15.01521;61.77525;422.6855;0.943509854;0.095334686;0.995943205;659;RE12;day;stark
0;0;684700;237225;1;9.245625;15.1454;46.09063;418.0494;0.986648803;0.004056795;0.995943205;659;RE12;day;stark
1;6;684700;237250;1;11.61104;19.70964;29.88457;414.7367;0.999774085;0.580121704;1;659;RE12;day;stark
0;0;684700;237275;1;12.07403;10.60481;10.66758;407.636;1;0.239858012;0.722109533;659;RE12;day;stark
1;2;684700;237300;1;9.922185;5.536193;5.536193;387.7503;1;0.178498986;0.847363083;659;RE12;day;stark
0;0;684700;237325;1;12.97474;4.158974;4.158974;364.4864;1;0;0.752535497;659;RE12;day;stark
1;5;684700;237350;1;19.47396;11.18747;11.18747;341.4679;1;0.104462475;0.800709939;659;RE12;day;stark
